s_no,time,factory_id,cod,bod,ph,tss
2873,2026-02-02 23:52,FACTORY_B,,,,
2874,2026-02-02 23:53,FACTORY_B,111.79,48.34,7.20,79.96
2875,2026-02-02 23:54,FACTORY_B,,,,
2876,2026-02-02 23:55,FACTORY_B,,,,
2877,2026-02-02 23:56,FACTORY_B,117.82,43.90,7.20,84.37
2878,2026-02-02 23:57,FACTORY_B,,,,
2879,2026-02-02 23:58,FACTORY_B,,,,
2880,2026-02-02 23:59,FACTORY_B,121.61,46.65,7.25,70.70
2881,2026-02-03 00:00,FACTORY_B,,,,
2882,2026-02-03 00:01,FACTORY_B,,,,
2883,2026-02-03 00:02,FACTORY_B,121.19,46.74,7.29,80.14
2884,2026-02-03 00:03,FACTORY_B,,,,
2885,2026-02-03 00:04,FACTORY_B,,,,
2886,2026-02-03 00:05,FACTORY_B,118.58,47.85,7.30,78.92
2887,2026-02-03 00:06,FACTORY_B,,,,
2888,2026-02-03 00:07,FACTORY_B,,,,
2889,2026-02-03 00:08,FACTORY_B,122.39,45.51,7.18,78.45
2890,2026-02-03 00:09,FACTORY_B,,,,
2891,2026-02-03 00:10,FACTORY_B,,,,
2892,2026-02-03 00:11,FACTORY_B,117.78,44.71,7.16,75.24
2893,2026-02-03 00:12,FACTORY_B,,,,
2894,2026-02-03 00:13,FACTORY_B,,,,
2895,2026-02-03 00:14,FACTORY_B,122.56,44.08,7.28,80.73
2896,2026-02-03 00:15,FACTORY_B,,,,
2897,2026-02-03 00:16,FACTORY_B,,,,
2898,2026-02-03 00:17,FACTORY_B,120.95,46.20,7.16,82.07
2899,2026-02-03 00:18,FACTORY_B,,,,
2900,2026-02-03 00:19,FACTORY_B,,,,
2901,2026-02-03 00:20,FACTORY_B,119.45,42.01,7.20,81.94
2902,2026-02-03 00:21,FACTORY_B,,,,
2903,2026-02-03 00:22,FACTORY_B,,,,
2904,2026-02-03 00:23,FACTORY_B,113.91,43.98,7.25,85.81
2905,2026-02-03 00:24,FACTORY_B,,,,
2906,2026-02-03 00:25,FACTORY_B,,,,
2907,2026-02-03 00:26,FACTORY_B,120.27,45.18,7.17,79.49
2908,2026-02-03 00:27,FACTORY_B,,,,
2909,2026-02-03 00:28,FACTORY_B,,,,
2910,2026-02-03 00:29,FACTORY_B,119.59,43.33,7.14,81.62
2911,2026-02-03 00:30,FACTORY_B,,,,
2912,2026-02-03 00:31,FACTORY_B,,,,
2913,2026-02-03 00:32,FACTORY_B,122.45,44.96,7.22,82.61
2914,2026-02-03 00:33,FACTORY_B,,,,
2915,2026-02-03 00:34,FACTORY_B,,,,
2916,2026-02-03 00:35,FACTORY_B,115.47,45.84,7.16,80.47
2917,2026-02-03 00:36,FACTORY_B,,,,
2918,2026-02-03 00:37,FACTORY_B,,,,
2919,2026-02-03 00:38,FACTORY_B,117.08,46.44,7.14,78.78
2920,2026-02-03 00:39,FACTORY_B,,,,
2921,2026-02-03 00:40,FACTORY_B,,,,
2922,2026-02-03 00:41,FACTORY_B,122.56,43.47,7.25,79.33
2923,2026-02-03 00:42,FACTORY_B,,,,
2924,2026-02-03 00:43,FACTORY_B,,,,
2925,2026-02-03 00:44,FACTORY_B,114.27,47.73,7.24,69.34
2926,2026-02-03 00:45,FACTORY_B,,,,
2927,2026-02-03 00:46,FACTORY_B,,,,
2928,2026-02-03 00:47,FACTORY_B,116.63,43.57,7.15,76.05
2929,2026-02-03 00:48,FACTORY_B,,,,
2930,2026-02-03 00:49,FACTORY_B,,,,
2931,2026-02-03 00:50,FACTORY_B,117.76,43.92,7.19,82.72
2932,2026-02-03 00:51,FACTORY_B,,,,
2933,2026-02-03 00:52,FACTORY_B,,,,
2934,2026-02-03 00:53,FACTORY_B,119.94,43.83,7.32,83.35
2935,2026-02-03 00:54,FACTORY_B,,,,
2936,2026-02-03 00:55,FACTORY_B,,,,
2937,2026-02-03 00:56,FACTORY_B,121.15,46.06,7.17,79.89
2938,2026-02-03 00:57,FACTORY_B,,,,
2939,2026-02-03 00:58,FACTORY_B,,,,
2940,2026-02-03 00:59,FACTORY_B,115.16,46.32,7.29,80.48
2941,2026-02-03 01:00,FACTORY_B,,,,
2942,2026-02-03 01:01,FACTORY_B,,,,
2943,2026-02-03 01:02,FACTORY_B,125.81,47.60,7.20,79.33
2944,2026-02-03 01:03,FACTORY_B,,,,
2945,2026-02-03 01:04,FACTORY_B,,,,
2946,2026-02-03 01:05,FACTORY_B,122.80,50.02,7.28,70.17
2947,2026-02-03 01:06,FACTORY_B,,,,
2948,2026-02-03 01:07,FACTORY_B,,,,
2949,2026-02-03 01:08,FACTORY_B,120.12,44.85,7.23,70.01
2950,2026-02-03 01:09,FACTORY_B,,,,
2951,2026-02-03 01:10,FACTORY_B,,,,
2952,2026-02-03 01:11,FACTORY_B,117.47,46.95,7.16,77.82
2953,2026-02-03 01:12,FACTORY_B,,,,
2954,2026-02-03 01:13,FACTORY_B,,,,
2955,2026-02-03 01:14,FACTORY_B,119.84,45.60,7.28,76.16
2956,2026-02-03 01:15,FACTORY_B,,,,
2957,2026-02-03 01:16,FACTORY_B,,,,
2958,2026-02-03 01:17,FACTORY_B,114.69,46.39,7.15,82.59
2959,2026-02-03 01:18,FACTORY_B,,,,
2960,2026-02-03 01:19,FACTORY_B,,,,
2961,2026-02-03 01:20,FACTORY_B,123.06,45.76,7.21,83.59
2962,2026-02-03 01:21,FACTORY_B,,,,
2963,2026-02-03 01:22,FACTORY_B,,,,
2964,2026-02-03 01:23,FACTORY_B,119.17,44.47,7.26,76.65
2965,2026-02-03 01:24,FACTORY_B,,,,
2966,2026-02-03 01:25,FACTORY_B,,,,
2967,2026-02-03 01:26,FACTORY_B,119.07,46.57,7.21,75.57
2968,2026-02-03 01:27,FACTORY_B,,,,
2969,2026-02-03 01:28,FACTORY_B,,,,
2970,2026-02-03 01:29,FACTORY_B,123.89,44.95,7.20,90.00
2971,2026-02-03 01:30,FACTORY_B,,,,
2972,2026-02-03 01:31,FACTORY_B,,,,
2973,2026-02-03 01:32,FACTORY_B,123.60,48.52,7.23,80.70
2974,2026-02-03 01:33,FACTORY_B,,,,
2975,2026-02-03 01:34,FACTORY_B,,,,
2976,2026-02-03 01:35,FACTORY_B,117.84,47.67,7.24,83.15
2977,2026-02-03 01:36,FACTORY_B,,,,
2978,2026-02-03 01:37,FACTORY_B,,,,
2979,2026-02-03 01:38,FACTORY_B,121.67,44.37,7.26,78.31
2980,2026-02-03 01:39,FACTORY_B,,,,
2981,2026-02-03 01:40,FACTORY_B,,,,
2982,2026-02-03 01:41,FACTORY_B,124.01,45.62,7.24,84.47
2983,2026-02-03 01:42,FACTORY_B,,,,
2984,2026-02-03 01:43,FACTORY_B,,,,
2985,2026-02-03 01:44,FACTORY_B,119.95,45.03,7.27,82.47
2986,2026-02-03 01:45,FACTORY_B,,,,
2987,2026-02-03 01:46,FACTORY_B,,,,
2988,2026-02-03 01:47,FACTORY_B,122.42,43.34,7.09,85.86
2989,2026-02-03 01:48,FACTORY_B,,,,
2990,2026-02-03 01:49,FACTORY_B,,,,
2991,2026-02-03 01:50,FACTORY_B,120.62,46.48,7.23,87.23
2992,2026-02-03 01:51,FACTORY_B,,,,
2993,2026-02-03 01:52,FACTORY_B,,,,
2994,2026-02-03 01:53,FACTORY_B,119.15,41.98,7.16,81.18
2995,2026-02-03 01:54,FACTORY_B,,,,
2996,2026-02-03 01:55,FACTORY_B,,,,
2997,2026-02-03 01:56,FACTORY_B,115.33,39.89,7.15,85.50
2998,2026-02-03 01:57,FACTORY_B,,,,
2999,2026-02-03 01:58,FACTORY_B,,,,
3000,2026-02-03 01:59,FACTORY_B,118.48,46.56,7.22,79.39
3001,2026-02-03 02:00,FACTORY_B,,,,
3002,2026-02-03 02:01,FACTORY_B,,,,
3003,2026-02-03 02:02,FACTORY_B,119.18,44.13,7.17,76.58
3004,2026-02-03 02:03,FACTORY_B,,,,
3005,2026-02-03 02:04,FACTORY_B,,,,
3006,2026-02-03 02:05,FACTORY_B,121.25,44.78,7.17,76.03
3007,2026-02-03 02:06,FACTORY_B,,,,
3008,2026-02-03 02:07,FACTORY_B,,,,
3009,2026-02-03 02:08,FACTORY_B,118.65,46.47,7.26,79.96
3010,2026-02-03 02:09,FACTORY_B,,,,
3011,2026-02-03 02:10,FACTORY_B,,,,
3012,2026-02-03 02:11,FACTORY_B,120.15,46.25,7.10,75.50
3013,2026-02-03 02:12,FACTORY_B,,,,
3014,2026-02-03 02:13,FACTORY_B,,,,
3015,2026-02-03 02:14,FACTORY_B,122.87,43.89,7.15,86.26
3016,2026-02-03 02:15,FACTORY_B,,,,
3017,2026-02-03 02:16,FACTORY_B,,,,
3018,2026-02-03 02:17,FACTORY_B,119.44,46.42,7.16,82.57
3019,2026-02-03 02:18,FACTORY_B,,,,
3020,2026-02-03 02:19,FACTORY_B,,,,
3021,2026-02-03 02:20,FACTORY_B,116.54,44.89,7.16,84.00
3022,2026-02-03 02:21,FACTORY_B,,,,
3023,2026-02-03 02:22,FACTORY_B,,,,
3024,2026-02-03 02:23,FACTORY_B,120.86,42.64,7.14,81.12
3025,2026-02-03 02:24,FACTORY_B,,,,
3026,2026-02-03 02:25,FACTORY_B,,,,
3027,2026-02-03 02:26,FACTORY_B,120.58,46.41,7.17,76.06
3028,2026-02-03 02:27,FACTORY_B,,,,
3029,2026-02-03 02:28,FACTORY_B,,,,
3030,2026-02-03 02:29,FACTORY_B,123.16,48.76,7.20,90.54
3031,2026-02-03 02:30,FACTORY_B,,,,
3032,2026-02-03 02:31,FACTORY_B,,,,
3033,2026-02-03 02:32,FACTORY_B,117.97,46.82,7.19,78.75
3034,2026-02-03 02:33,FACTORY_B,,,,
3035,2026-02-03 02:34,FACTORY_B,,,,
3036,2026-02-03 02:35,FACTORY_B,122.12,46.44,7.24,78.32
3037,2026-02-03 02:36,FACTORY_B,,,,
3038,2026-02-03 02:37,FACTORY_B,,,,
3039,2026-02-03 02:38,FACTORY_B,121.63,46.89,7.16,73.47
3040,2026-02-03 02:39,FACTORY_B,,,,
3041,2026-02-03 02:40,FACTORY_B,,,,
3042,2026-02-03 02:41,FACTORY_B,116.00,42.86,7.25,81.77
3043,2026-02-03 02:42,FACTORY_B,,,,
3044,2026-02-03 02:43,FACTORY_B,,,,
3045,2026-02-03 02:44,FACTORY_B,117.41,43.19,7.27,87.98
3046,2026-02-03 02:45,FACTORY_B,,,,
3047,2026-02-03 02:46,FACTORY_B,,,,
3048,2026-02-03 02:47,FACTORY_B,121.19,45.69,7.22,69.59
3049,2026-02-03 02:48,FACTORY_B,,,,
3050,2026-02-03 02:49,FACTORY_B,,,,
3051,2026-02-03 02:50,FACTORY_B,123.07,47.57,7.23,75.64
3052,2026-02-03 02:51,FACTORY_B,,,,
3053,2026-02-03 02:52,FACTORY_B,,,,
3054,2026-02-03 02:53,FACTORY_B,119.38,44.03,7.21,80.65
3055,2026-02-03 02:54,FACTORY_B,,,,
3056,2026-02-03 02:55,FACTORY_B,,,,
3057,2026-02-03 02:56,FACTORY_B,119.52,43.37,7.20,67.71
3058,2026-02-03 02:57,FACTORY_B,,,,
3059,2026-02-03 02:58,FACTORY_B,,,,
3060,2026-02-03 02:59,FACTORY_B,124.18,47.21,7.19,81.71
3061,2026-02-03 03:00,FACTORY_B,,,,
3062,2026-02-03 03:01,FACTORY_B,,,,
3063,2026-02-03 03:02,FACTORY_B,118.59,46.25,7.21,79.40
3064,2026-02-03 03:03,FACTORY_B,,,,
3065,2026-02-03 03:04,FACTORY_B,,,,
3066,2026-02-03 03:05,FACTORY_B,123.80,43.06,7.18,83.08
3067,2026-02-03 03:06,FACTORY_B,,,,
3068,2026-02-03 03:07,FACTORY_B,,,,
3069,2026-02-03 03:08,FACTORY_B,118.00,43.49,7.25,75.30
3070,2026-02-03 03:09,FACTORY_B,,,,
3071,2026-02-03 03:10,FACTORY_B,,,,
3072,2026-02-03 03:11,FACTORY_B,119.36,45.07,7.26,76.29
3073,2026-02-03 03:12,FACTORY_B,,,,
3074,2026-02-03 03:13,FACTORY_B,,,,
3075,2026-02-03 03:14,FACTORY_B,121.66,46.10,7.15,90.25
3076,2026-02-03 03:15,FACTORY_B,,,,
3077,2026-02-03 03:16,FACTORY_B,,,,
3078,2026-02-03 03:17,FACTORY_B,118.93,43.11,7.20,80.17
3079,2026-02-03 03:18,FACTORY_B,,,,
3080,2026-02-03 03:19,FACTORY_B,,,,
3081,2026-02-03 03:20,FACTORY_B,124.96,46.19,7.19,85.28
3082,2026-02-03 03:21,FACTORY_B,,,,
3083,2026-02-03 03:22,FACTORY_B,,,,
3084,2026-02-03 03:23,FACTORY_B,116.36,44.56,7.22,78.35
3085,2026-02-03 03:24,FACTORY_B,,,,
3086,2026-02-03 03:25,FACTORY_B,,,,
3087,2026-02-03 03:26,FACTORY_B,118.77,44.30,7.23,88.61
3088,2026-02-03 03:27,FACTORY_B,,,,
3089,2026-02-03 03:28,FACTORY_B,,,,
3090,2026-02-03 03:29,FACTORY_B,120.41,44.13,7.13,84.71
3091,2026-02-03 03:30,FACTORY_B,,,,
3092,2026-02-03 03:31,FACTORY_B,,,,
3093,2026-02-03 03:32,FACTORY_B,121.45,45.27,7.22,84.89
3094,2026-02-03 03:33,FACTORY_B,,,,
3095,2026-02-03 03:34,FACTORY_B,,,,
3096,2026-02-03 03:35,FACTORY_B,120.50,45.63,7.21,78.80
3097,2026-02-03 03:36,FACTORY_B,,,,
3098,2026-02-03 03:37,FACTORY_B,,,,
3099,2026-02-03 03:38,FACTORY_B,121.73,45.84,7.24,71.01
3100,2026-02-03 03:39,FACTORY_B,,,,
3101,2026-02-03 03:40,FACTORY_B,,,,
3102,2026-02-03 03:41,FACTORY_B,121.66,45.84,7.22,78.36
3103,2026-02-03 03:42,FACTORY_B,,,,
3104,2026-02-03 03:43,FACTORY_B,,,,
3105,2026-02-03 03:44,FACTORY_B,119.58,44.56,7.23,82.36
3106,2026-02-03 03:45,FACTORY_B,,,,
3107,2026-02-03 03:46,FACTORY_B,,,,
3108,2026-02-03 03:47,FACTORY_B,118.54,44.58,7.17,85.16
3109,2026-02-03 03:48,FACTORY_B,,,,
3110,2026-02-03 03:49,FACTORY_B,,,,
3111,2026-02-03 03:50,FACTORY_B,122.06,46.16,7.24,80.15
3112,2026-02-03 03:51,FACTORY_B,,,,
3113,2026-02-03 03:52,FACTORY_B,,,,
3114,2026-02-03 03:53,FACTORY_B,116.94,43.67,7.15,83.59
3115,2026-02-03 03:54,FACTORY_B,,,,
3116,2026-02-03 03:55,FACTORY_B,,,,
3117,2026-02-03 03:56,FACTORY_B,118.70,46.88,7.19,79.64
3118,2026-02-03 03:57,FACTORY_B,,,,
3119,2026-02-03 03:58,FACTORY_B,,,,
3120,2026-02-03 03:59,FACTORY_B,109.67,46.19,7.14,79.12
3121,2026-02-03 04:00,FACTORY_B,,,,
3122,2026-02-03 04:01,FACTORY_B,,,,
3123,2026-02-03 04:02,FACTORY_B,117.31,42.78,7.26,81.17
3124,2026-02-03 04:03,FACTORY_B,,,,
3125,2026-02-03 04:04,FACTORY_B,,,,
3126,2026-02-03 04:05,FACTORY_B,120.87,43.73,7.21,71.79
3127,2026-02-03 04:06,FACTORY_B,,,,
3128,2026-02-03 04:07,FACTORY_B,,,,
3129,2026-02-03 04:08,FACTORY_B,121.62,45.00,7.15,85.00
3130,2026-02-03 04:09,FACTORY_B,,,,
3131,2026-02-03 04:10,FACTORY_B,,,,
3132,2026-02-03 04:11,FACTORY_B,117.48,44.79,7.27,73.51
3133,2026-02-03 04:12,FACTORY_B,,,,
3134,2026-02-03 04:13,FACTORY_B,,,,
3135,2026-02-03 04:14,FACTORY_B,119.08,43.59,7.21,77.53
3136,2026-02-03 04:15,FACTORY_B,,,,
3137,2026-02-03 04:16,FACTORY_B,,,,
3138,2026-02-03 04:17,FACTORY_B,121.83,44.53,7.22,82.71
3139,2026-02-03 04:18,FACTORY_B,,,,
3140,2026-02-03 04:19,FACTORY_B,,,,
3141,2026-02-03 04:20,FACTORY_B,121.00,41.97,7.23,72.78
3142,2026-02-03 04:21,FACTORY_B,,,,
3143,2026-02-03 04:22,FACTORY_B,,,,
3144,2026-02-03 04:23,FACTORY_B,118.95,44.63,7.17,75.75
3145,2026-02-03 04:24,FACTORY_B,,,,
3146,2026-02-03 04:25,FACTORY_B,,,,
3147,2026-02-03 04:26,FACTORY_B,119.35,43.91,7.30,78.63
3148,2026-02-03 04:27,FACTORY_B,,,,
3149,2026-02-03 04:28,FACTORY_B,,,,
3150,2026-02-03 04:29,FACTORY_B,119.94,43.95,7.19,80.55
3151,2026-02-03 04:30,FACTORY_B,,,,
3152,2026-02-03 04:31,FACTORY_B,,,,
3153,2026-02-03 04:32,FACTORY_B,122.74,45.22,7.21,77.98
3154,2026-02-03 04:33,FACTORY_B,,,,
3155,2026-02-03 04:34,FACTORY_B,,,,
3156,2026-02-03 04:35,FACTORY_B,124.85,43.31,7.21,81.66
3157,2026-02-03 04:36,FACTORY_B,,,,
3158,2026-02-03 04:37,FACTORY_B,,,,
3159,2026-02-03 04:38,FACTORY_B,120.90,42.70,7.17,71.09
3160,2026-02-03 04:39,FACTORY_B,,,,
3161,2026-02-03 04:40,FACTORY_B,,,,
3162,2026-02-03 04:41,FACTORY_B,117.59,46.89,7.18,78.76
3163,2026-02-03 04:42,FACTORY_B,,,,
3164,2026-02-03 04:43,FACTORY_B,,,,
3165,2026-02-03 04:44,FACTORY_B,116.23,44.26,7.25,74.39
3166,2026-02-03 04:45,FACTORY_B,,,,
3167,2026-02-03 04:46,FACTORY_B,,,,
3168,2026-02-03 04:47,FACTORY_B,120.84,45.92,7.26,76.76
3169,2026-02-03 04:48,FACTORY_B,,,,
3170,2026-02-03 04:49,FACTORY_B,,,,
3171,2026-02-03 04:50,FACTORY_B,123.18,46.97,7.17,83.06
3172,2026-02-03 04:51,FACTORY_B,,,,
3173,2026-02-03 04:52,FACTORY_B,,,,
3174,2026-02-03 04:53,FACTORY_B,122.75,43.57,7.16,75.58
3175,2026-02-03 04:54,FACTORY_B,,,,
3176,2026-02-03 04:55,FACTORY_B,,,,
3177,2026-02-03 04:56,FACTORY_B,114.43,46.00,7.23,80.20
3178,2026-02-03 04:57,FACTORY_B,,,,
3179,2026-02-03 04:58,FACTORY_B,,,,
3180,2026-02-03 04:59,FACTORY_B,121.68,44.16,7.20,88.96
3181,2026-02-03 05:00,FACTORY_B,,,,
3182,2026-02-03 05:01,FACTORY_B,,,,
3183,2026-02-03 05:02,FACTORY_B,119.72,43.79,7.19,74.95
3184,2026-02-03 05:03,FACTORY_B,,,,
3185,2026-02-03 05:04,FACTORY_B,,,,
3186,2026-02-03 05:05,FACTORY_B,119.37,45.81,7.19,81.29
3187,2026-02-03 05:06,FACTORY_B,,,,
3188,2026-02-03 05:07,FACTORY_B,,,,
3189,2026-02-03 05:08,FACTORY_B,119.63,45.73,7.20,73.41
3190,2026-02-03 05:09,FACTORY_B,,,,
3191,2026-02-03 05:10,FACTORY_B,,,,
3192,2026-02-03 05:11,FACTORY_B,121.23,45.71,7.19,75.79
3193,2026-02-03 05:12,FACTORY_B,,,,
3194,2026-02-03 05:13,FACTORY_B,,,,
3195,2026-02-03 05:14,FACTORY_B,122.74,44.37,7.27,73.64
3196,2026-02-03 05:15,FACTORY_B,,,,
3197,2026-02-03 05:16,FACTORY_B,,,,
3198,2026-02-03 05:17,FACTORY_B,114.80,41.99,7.20,80.42
3199,2026-02-03 05:18,FACTORY_B,,,,
3200,2026-02-03 05:19,FACTORY_B,,,,
3201,2026-02-03 05:20,FACTORY_B,116.02,45.57,7.21,85.19
3202,2026-02-03 05:21,FACTORY_B,,,,
3203,2026-02-03 05:22,FACTORY_B,,,,
3204,2026-02-03 05:23,FACTORY_B,124.00,45.42,7.14,85.61
3205,2026-02-03 05:24,FACTORY_B,,,,
3206,2026-02-03 05:25,FACTORY_B,,,,
3207,2026-02-03 05:26,FACTORY_B,118.60,44.26,7.21,70.10
3208,2026-02-03 05:27,FACTORY_B,,,,
3209,2026-02-03 05:28,FACTORY_B,,,,
3210,2026-02-03 05:29,FACTORY_B,121.20,46.37,7.24,84.95
3211,2026-02-03 05:30,FACTORY_B,,,,
3212,2026-02-03 05:31,FACTORY_B,,,,
3213,2026-02-03 05:32,FACTORY_B,117.85,47.26,7.15,87.88
3214,2026-02-03 05:33,FACTORY_B,,,,
3215,2026-02-03 05:34,FACTORY_B,,,,
3216,2026-02-03 05:35,FACTORY_B,117.01,45.46,7.22,78.91
3217,2026-02-03 05:36,FACTORY_B,,,,
3218,2026-02-03 05:37,FACTORY_B,,,,
3219,2026-02-03 05:38,FACTORY_B,121.16,45.64,7.13,68.06
3220,2026-02-03 05:39,FACTORY_B,,,,
3221,2026-02-03 05:40,FACTORY_B,,,,
3222,2026-02-03 05:41,FACTORY_B,114.74,45.07,7.24,89.44
3223,2026-02-03 05:42,FACTORY_B,,,,
3224,2026-02-03 05:43,FACTORY_B,,,,
3225,2026-02-03 05:44,FACTORY_B,113.12,44.54,7.14,88.89
3226,2026-02-03 05:45,FACTORY_B,,,,
3227,2026-02-03 05:46,FACTORY_B,,,,
3228,2026-02-03 05:47,FACTORY_B,117.43,46.01,7.15,81.39
3229,2026-02-03 05:48,FACTORY_B,,,,
3230,2026-02-03 05:49,FACTORY_B,,,,
3231,2026-02-03 05:50,FACTORY_B,121.18,44.66,7.28,70.48
3232,2026-02-03 05:51,FACTORY_B,,,,
3233,2026-02-03 05:52,FACTORY_B,,,,
3234,2026-02-03 05:53,FACTORY_B,115.44,44.86,7.19,80.72
3235,2026-02-03 05:54,FACTORY_B,,,,
3236,2026-02-03 05:55,FACTORY_B,,,,
3237,2026-02-03 05:56,FACTORY_B,120.12,46.71,7.24,82.57
3238,2026-02-03 05:57,FACTORY_B,,,,
3239,2026-02-03 05:58,FACTORY_B,,,,
3240,2026-02-03 05:59,FACTORY_B,120.65,42.42,7.23,75.97
3241,2026-02-03 06:00,FACTORY_B,,,,
3242,2026-02-03 06:01,FACTORY_B,,,,
3243,2026-02-03 06:02,FACTORY_B,119.64,44.92,7.19,82.97
3244,2026-02-03 06:03,FACTORY_B,,,,
3245,2026-02-03 06:04,FACTORY_B,,,,
3246,2026-02-03 06:05,FACTORY_B,122.24,46.87,7.18,76.88
3247,2026-02-03 06:06,FACTORY_B,,,,
3248,2026-02-03 06:07,FACTORY_B,,,,
3249,2026-02-03 06:08,FACTORY_B,123.72,44.09,7.22,81.28
3250,2026-02-03 06:09,FACTORY_B,,,,
3251,2026-02-03 06:10,FACTORY_B,,,,
3252,2026-02-03 06:11,FACTORY_B,118.89,46.14,7.13,74.45
3253,2026-02-03 06:12,FACTORY_B,,,,
3254,2026-02-03 06:13,FACTORY_B,,,,
3255,2026-02-03 06:14,FACTORY_B,121.21,44.69,7.15,80.06
3256,2026-02-03 06:15,FACTORY_B,,,,
3257,2026-02-03 06:16,FACTORY_B,,,,
3258,2026-02-03 06:17,FACTORY_B,115.36,43.09,7.20,77.19
3259,2026-02-03 06:18,FACTORY_B,,,,
3260,2026-02-03 06:19,FACTORY_B,,,,
3261,2026-02-03 06:20,FACTORY_B,122.54,44.16,7.10,87.21
3262,2026-02-03 06:21,FACTORY_B,,,,
3263,2026-02-03 06:22,FACTORY_B,,,,
3264,2026-02-03 06:23,FACTORY_B,120.63,44.53,7.25,75.40
3265,2026-02-03 06:24,FACTORY_B,,,,
3266,2026-02-03 06:25,FACTORY_B,,,,
3267,2026-02-03 06:26,FACTORY_B,117.56,43.81,7.24,80.66
3268,2026-02-03 06:27,FACTORY_B,,,,
3269,2026-02-03 06:28,FACTORY_B,,,,
3270,2026-02-03 06:29,FACTORY_B,123.78,46.06,7.22,76.27
3271,2026-02-03 06:30,FACTORY_B,,,,
3272,2026-02-03 06:31,FACTORY_B,,,,
3273,2026-02-03 06:32,FACTORY_B,118.71,46.19,7.22,82.70
3274,2026-02-03 06:33,FACTORY_B,,,,
3275,2026-02-03 06:34,FACTORY_B,,,,
3276,2026-02-03 06:35,FACTORY_B,121.38,41.95,7.19,85.88
3277,2026-02-03 06:36,FACTORY_B,,,,
3278,2026-02-03 06:37,FACTORY_B,,,,
3279,2026-02-03 06:38,FACTORY_B,122.24,45.21,7.18,83.87
3280,2026-02-03 06:39,FACTORY_B,,,,
3281,2026-02-03 06:40,FACTORY_B,,,,
3282,2026-02-03 06:41,FACTORY_B,117.80,45.04,7.22,76.53
3283,2026-02-03 06:42,FACTORY_B,,,,
3284,2026-02-03 06:43,FACTORY_B,,,,
3285,2026-02-03 06:44,FACTORY_B,118.45,47.40,7.14,87.73
3286,2026-02-03 06:45,FACTORY_B,,,,
3287,2026-02-03 06:46,FACTORY_B,,,,
3288,2026-02-03 06:47,FACTORY_B,118.67,43.78,7.17,75.75
3289,2026-02-03 06:48,FACTORY_B,,,,
3290,2026-02-03 06:49,FACTORY_B,,,,
3291,2026-02-03 06:50,FACTORY_B,121.66,47.47,7.27,78.91
3292,2026-02-03 06:51,FACTORY_B,,,,
3293,2026-02-03 06:52,FACTORY_B,,,,
3294,2026-02-03 06:53,FACTORY_B,122.29,44.07,7.14,84.59
3295,2026-02-03 06:54,FACTORY_B,,,,
3296,2026-02-03 06:55,FACTORY_B,,,,
3297,2026-02-03 06:56,FACTORY_B,125.60,45.27,7.25,85.90
3298,2026-02-03 06:57,FACTORY_B,,,,
3299,2026-02-03 06:58,FACTORY_B,,,,
3300,2026-02-03 06:59,FACTORY_B,114.87,47.59,7.27,75.70
3301,2026-02-03 07:00,FACTORY_B,,,,
3302,2026-02-03 07:01,FACTORY_B,,,,
3303,2026-02-03 07:02,FACTORY_B,120.77,44.66,7.22,76.15
3304,2026-02-03 07:03,FACTORY_B,,,,
3305,2026-02-03 07:04,FACTORY_B,,,,
3306,2026-02-03 07:05,FACTORY_B,121.76,43.48,7.17,80.25
3307,2026-02-03 07:06,FACTORY_B,,,,
3308,2026-02-03 07:07,FACTORY_B,,,,
3309,2026-02-03 07:08,FACTORY_B,119.75,42.46,7.15,69.53
3310,2026-02-03 07:09,FACTORY_B,,,,
3311,2026-02-03 07:10,FACTORY_B,,,,
3312,2026-02-03 07:11,FACTORY_B,120.64,46.89,7.15,75.58
3313,2026-02-03 07:12,FACTORY_B,,,,
3314,2026-02-03 07:13,FACTORY_B,,,,
3315,2026-02-03 07:14,FACTORY_B,123.11,43.20,7.15,82.69
3316,2026-02-03 07:15,FACTORY_B,,,,
3317,2026-02-03 07:16,FACTORY_B,,,,
3318,2026-02-03 07:17,FACTORY_B,121.60,44.55,7.19,78.15
3319,2026-02-03 07:18,FACTORY_B,,,,
3320,2026-02-03 07:19,FACTORY_B,,,,
3321,2026-02-03 07:20,FACTORY_B,119.93,45.25,7.13,75.68
3322,2026-02-03 07:21,FACTORY_B,,,,
3323,2026-02-03 07:22,FACTORY_B,,,,
3324,2026-02-03 07:23,FACTORY_B,115.17,43.69,7.25,82.77
3325,2026-02-03 07:24,FACTORY_B,,,,
3326,2026-02-03 07:25,FACTORY_B,,,,
3327,2026-02-03 07:26,FACTORY_B,119.74,44.89,7.26,77.95
3328,2026-02-03 07:27,FACTORY_B,,,,
3329,2026-02-03 07:28,FACTORY_B,,,,
3330,2026-02-03 07:29,FACTORY_B,115.74,40.11,7.18,78.17
3331,2026-02-03 07:30,FACTORY_B,,,,
3332,2026-02-03 07:31,FACTORY_B,,,,
3333,2026-02-03 07:32,FACTORY_B,117.83,47.19,7.22,77.71
3334,2026-02-03 07:33,FACTORY_B,,,,
3335,2026-02-03 07:34,FACTORY_B,,,,
3336,2026-02-03 07:35,FACTORY_B,120.62,44.65,7.21,79.84
3337,2026-02-03 07:36,FACTORY_B,,,,
3338,2026-02-03 07:37,FACTORY_B,,,,
