s_no,time,factory_id,cod,bod,ph,tss
1531,2026-02-02 01:30,FACTORY_D,,,,
1532,2026-02-02 01:31,FACTORY_D,,,,
1533,2026-02-02 01:32,FACTORY_D,117.47,45.42,7.27,88.56
1534,2026-02-02 01:33,FACTORY_D,,,,
1535,2026-02-02 01:34,FACTORY_D,,,,
1536,2026-02-02 01:35,FACTORY_D,123.24,46.77,7.15,78.98
1537,2026-02-02 01:36,FACTORY_D,,,,
1538,2026-02-02 01:37,FACTORY_D,,,,
1539,2026-02-02 01:38,FACTORY_D,122.00,45.41,7.27,84.44
1540,2026-02-02 01:39,FACTORY_D,,,,
1541,2026-02-02 01:40,FACTORY_D,,,,
1542,2026-02-02 01:41,FACTORY_D,121.47,43.96,7.20,76.06
1543,2026-02-02 01:42,FACTORY_D,,,,
1544,2026-02-02 01:43,FACTORY_D,,,,
1545,2026-02-02 01:44,FACTORY_D,118.31,45.50,7.17,87.05
1546,2026-02-02 01:45,FACTORY_D,,,,
1547,2026-02-02 01:46,FACTORY_D,,,,
1548,2026-02-02 01:47,FACTORY_D,118.76,44.43,7.16,77.98
1549,2026-02-02 01:48,FACTORY_D,,,,
1550,2026-02-02 01:49,FACTORY_D,,,,
1551,2026-02-02 01:50,FACTORY_D,119.10,44.68,7.18,84.18
1552,2026-02-02 01:51,FACTORY_D,,,,
1553,2026-02-02 01:52,FACTORY_D,,,,
1554,2026-02-02 01:53,FACTORY_D,121.02,43.71,7.20,70.01
1555,2026-02-02 01:54,FACTORY_D,,,,
1556,2026-02-02 01:55,FACTORY_D,,,,
1557,2026-02-02 01:56,FACTORY_D,121.52,45.89,7.17,86.73
1558,2026-02-02 01:57,FACTORY_D,,,,
1559,2026-02-02 01:58,FACTORY_D,,,,
1560,2026-02-02 01:59,FACTORY_D,118.68,47.47,7.13,77.33
1561,2026-02-02 02:00,FACTORY_D,,,,
1562,2026-02-02 02:01,FACTORY_D,,,,
1563,2026-02-02 02:02,FACTORY_D,119.14,44.78,7.16,80.28
1564,2026-02-02 02:03,FACTORY_D,,,,
1565,2026-02-02 02:04,FACTORY_D,,,,
1566,2026-02-02 02:05,FACTORY_D,118.06,45.98,7.21,77.60
1567,2026-02-02 02:06,FACTORY_D,,,,
1568,2026-02-02 02:07,FACTORY_D,,,,
1569,2026-02-02 02:08,FACTORY_D,123.44,46.03,7.10,83.60
1570,2026-02-02 02:09,FACTORY_D,,,,
1571,2026-02-02 02:10,FACTORY_D,,,,
1572,2026-02-02 02:11,FACTORY_D,114.60,44.22,7.23,71.04
1573,2026-02-02 02:12,FACTORY_D,,,,
1574,2026-02-02 02:13,FACTORY_D,,,,
1575,2026-02-02 02:14,FACTORY_D,125.95,44.07,7.21,76.80
1576,2026-02-02 02:15,FACTORY_D,,,,
1577,2026-02-02 02:16,FACTORY_D,,,,
1578,2026-02-02 02:17,FACTORY_D,124.75,44.65,7.16,80.41
1579,2026-02-02 02:18,FACTORY_D,,,,
1580,2026-02-02 02:19,FACTORY_D,,,,
1581,2026-02-02 02:20,FACTORY_D,123.71,42.77,7.18,72.57
1582,2026-02-02 02:21,FACTORY_D,,,,
1583,2026-02-02 02:22,FACTORY_D,,,,
1584,2026-02-02 02:23,FACTORY_D,124.29,43.84,7.16,93.72
1585,2026-02-02 02:24,FACTORY_D,,,,
1586,2026-02-02 02:25,FACTORY_D,,,,
1587,2026-02-02 02:26,FACTORY_D,119.57,45.96,7.25,92.27
1588,2026-02-02 02:27,FACTORY_D,,,,
1589,2026-02-02 02:28,FACTORY_D,,,,
1590,2026-02-02 02:29,FACTORY_D,121.48,45.41,7.25,79.97
1591,2026-02-02 02:30,FACTORY_D,,,,
1592,2026-02-02 02:31,FACTORY_D,,,,
1593,2026-02-02 02:32,FACTORY_D,119.31,42.83,7.24,72.40
1594,2026-02-02 02:33,FACTORY_D,,,,
1595,2026-02-02 02:34,FACTORY_D,,,,
1596,2026-02-02 02:35,FACTORY_D,123.53,43.09,7.13,83.48
1597,2026-02-02 02:36,FACTORY_D,,,,
1598,2026-02-02 02:37,FACTORY_D,,,,
1599,2026-02-02 02:38,FACTORY_D,123.73,44.12,7.27,77.50
1600,2026-02-02 02:39,FACTORY_D,,,,
1601,2026-02-02 02:40,FACTORY_D,,,,
1602,2026-02-02 02:41,FACTORY_D,125.53,46.55,7.16,86.29
1603,2026-02-02 02:42,FACTORY_D,,,,
1604,2026-02-02 02:43,FACTORY_D,,,,
1605,2026-02-02 02:44,FACTORY_D,122.89,43.06,7.14,90.79
1606,2026-02-02 02:45,FACTORY_D,,,,
1607,2026-02-02 02:46,FACTORY_D,,,,
1608,2026-02-02 02:47,FACTORY_D,118.63,45.06,7.21,84.68
1609,2026-02-02 02:48,FACTORY_D,,,,
1610,2026-02-02 02:49,FACTORY_D,,,,
1611,2026-02-02 02:50,FACTORY_D,121.50,44.14,7.22,77.70
1612,2026-02-02 02:51,FACTORY_D,,,,
1613,2026-02-02 02:52,FACTORY_D,,,,
1614,2026-02-02 02:53,FACTORY_D,122.51,42.00,7.15,82.27
1615,2026-02-02 02:54,FACTORY_D,,,,
1616,2026-02-02 02:55,FACTORY_D,,,,
1617,2026-02-02 02:56,FACTORY_D,117.63,46.43,7.19,74.02
1618,2026-02-02 02:57,FACTORY_D,,,,
1619,2026-02-02 02:58,FACTORY_D,,,,
1620,2026-02-02 02:59,FACTORY_D,116.86,46.51,7.22,85.10
1621,2026-02-02 03:00,FACTORY_D,,,,
1622,2026-02-02 03:01,FACTORY_D,,,,
1623,2026-02-02 03:02,FACTORY_D,121.63,45.98,7.30,82.54
1624,2026-02-02 03:03,FACTORY_D,,,,
1625,2026-02-02 03:04,FACTORY_D,,,,
1626,2026-02-02 03:05,FACTORY_D,124.25,44.66,7.21,75.43
1627,2026-02-02 03:06,FACTORY_D,,,,
1628,2026-02-02 03:07,FACTORY_D,,,,
1629,2026-02-02 03:08,FACTORY_D,118.55,41.13,7.22,78.61
1630,2026-02-02 03:09,FACTORY_D,,,,
1631,2026-02-02 03:10,FACTORY_D,,,,
1632,2026-02-02 03:11,FACTORY_D,114.95,45.64,7.26,78.22
1633,2026-02-02 03:12,FACTORY_D,,,,
1634,2026-02-02 03:13,FACTORY_D,,,,
1635,2026-02-02 03:14,FACTORY_D,122.76,42.73,7.23,90.99
1636,2026-02-02 03:15,FACTORY_D,,,,
1637,2026-02-02 03:16,FACTORY_D,,,,
1638,2026-02-02 03:17,FACTORY_D,123.12,45.17,7.14,78.34
1639,2026-02-02 03:18,FACTORY_D,,,,
1640,2026-02-02 03:19,FACTORY_D,,,,
1641,2026-02-02 03:20,FACTORY_D,118.26,45.11,7.19,82.14
1642,2026-02-02 03:21,FACTORY_D,,,,
1643,2026-02-02 03:22,FACTORY_D,,,,
1644,2026-02-02 03:23,FACTORY_D,121.81,44.26,7.27,84.33
1645,2026-02-02 03:24,FACTORY_D,,,,
1646,2026-02-02 03:25,FACTORY_D,,,,
1647,2026-02-02 03:26,FACTORY_D,126.68,47.35,7.21,76.46
1648,2026-02-02 03:27,FACTORY_D,,,,
1649,2026-02-02 03:28,FACTORY_D,,,,
1650,2026-02-02 03:29,FACTORY_D,115.18,44.86,7.17,90.25
1651,2026-02-02 03:30,FACTORY_D,,,,
1652,2026-02-02 03:31,FACTORY_D,,,,
1653,2026-02-02 03:32,FACTORY_D,117.47,46.17,7.21,78.53
1654,2026-02-02 03:33,FACTORY_D,,,,
1655,2026-02-02 03:34,FACTORY_D,,,,
1656,2026-02-02 03:35,FACTORY_D,128.56,47.87,7.18,83.42
1657,2026-02-02 03:36,FACTORY_D,,,,
1658,2026-02-02 03:37,FACTORY_D,,,,
1659,2026-02-02 03:38,FACTORY_D,122.12,47.75,7.17,79.55
1660,2026-02-02 03:39,FACTORY_D,,,,
1661,2026-02-02 03:40,FACTORY_D,,,,
1662,2026-02-02 03:41,FACTORY_D,119.20,43.24,7.14,79.20
1663,2026-02-02 03:42,FACTORY_D,,,,
1664,2026-02-02 03:43,FACTORY_D,,,,
1665,2026-02-02 03:44,FACTORY_D,115.14,46.36,7.20,79.97
1666,2026-02-02 03:45,FACTORY_D,,,,
1667,2026-02-02 03:46,FACTORY_D,,,,
1668,2026-02-02 03:47,FACTORY_D,117.37,43.05,7.13,76.86
1669,2026-02-02 03:48,FACTORY_D,,,,
1670,2026-02-02 03:49,FACTORY_D,,,,
1671,2026-02-02 03:50,FACTORY_D,120.94,43.89,7.24,76.29
1672,2026-02-02 03:51,FACTORY_D,,,,
1673,2026-02-02 03:52,FACTORY_D,,,,
1674,2026-02-02 03:53,FACTORY_D,120.87,46.95,7.21,78.82
1675,2026-02-02 03:54,FACTORY_D,,,,
1676,2026-02-02 03:55,FACTORY_D,,,,
1677,2026-02-02 03:56,FACTORY_D,121.29,43.44,7.18,78.19
1678,2026-02-02 03:57,FACTORY_D,,,,
1679,2026-02-02 03:58,FACTORY_D,,,,
1680,2026-02-02 03:59,FACTORY_D,124.07,44.33,7.18,83.41
1681,2026-02-02 04:00,FACTORY_D,,,,
1682,2026-02-02 04:01,FACTORY_D,,,,
1683,2026-02-02 04:02,FACTORY_D,114.96,44.83,7.13,76.66
1684,2026-02-02 04:03,FACTORY_D,,,,
1685,2026-02-02 04:04,FACTORY_D,,,,
1686,2026-02-02 04:05,FACTORY_D,117.32,46.01,7.18,83.90
1687,2026-02-02 04:06,FACTORY_D,,,,
1688,2026-02-02 04:07,FACTORY_D,,,,
1689,2026-02-02 04:08,FACTORY_D,121.51,45.96,7.22,78.56
1690,2026-02-02 04:09,FACTORY_D,,,,
1691,2026-02-02 04:10,FACTORY_D,,,,
1692,2026-02-02 04:11,FACTORY_D,113.96,48.37,7.13,79.33
1693,2026-02-02 04:12,FACTORY_D,,,,
1694,2026-02-02 04:13,FACTORY_D,,,,
1695,2026-02-02 04:14,FACTORY_D,113.53,45.35,7.25,88.58
1696,2026-02-02 04:15,FACTORY_D,,,,
1697,2026-02-02 04:16,FACTORY_D,,,,
1698,2026-02-02 04:17,FACTORY_D,120.42,46.25,7.18,78.47
1699,2026-02-02 04:18,FACTORY_D,,,,
1700,2026-02-02 04:19,FACTORY_D,,,,
1701,2026-02-02 04:20,FACTORY_D,119.43,43.58,7.26,87.81
1702,2026-02-02 04:21,FACTORY_D,,,,
1703,2026-02-02 04:22,FACTORY_D,,,,
1704,2026-02-02 04:23,FACTORY_D,121.20,47.03,7.26,82.49
1705,2026-02-02 04:24,FACTORY_D,,,,
1706,2026-02-02 04:25,FACTORY_D,,,,
1707,2026-02-02 04:26,FACTORY_D,118.63,45.50,7.15,79.13
1708,2026-02-02 04:27,FACTORY_D,,,,
1709,2026-02-02 04:28,FACTORY_D,,,,
1710,2026-02-02 04:29,FACTORY_D,118.20,46.25,7.11,78.92
1711,2026-02-02 04:30,FACTORY_D,,,,
1712,2026-02-02 04:31,FACTORY_D,,,,
1713,2026-02-02 04:32,FACTORY_D,126.87,45.85,7.12,85.18
1714,2026-02-02 04:33,FACTORY_D,,,,
1715,2026-02-02 04:34,FACTORY_D,,,,
1716,2026-02-02 04:35,FACTORY_D,120.80,45.19,7.22,78.27
1717,2026-02-02 04:36,FACTORY_D,,,,
1718,2026-02-02 04:37,FACTORY_D,,,,
1719,2026-02-02 04:38,FACTORY_D,118.82,44.70,7.17,80.04
1720,2026-02-02 04:39,FACTORY_D,,,,
1721,2026-02-02 04:40,FACTORY_D,,,,
1722,2026-02-02 04:41,FACTORY_D,121.18,45.58,7.28,90.65
1723,2026-02-02 04:42,FACTORY_D,,,,
1724,2026-02-02 04:43,FACTORY_D,,,,
1725,2026-02-02 04:44,FACTORY_D,125.19,43.47,7.27,77.54
1726,2026-02-02 04:45,FACTORY_D,,,,
1727,2026-02-02 04:46,FACTORY_D,,,,
1728,2026-02-02 04:47,FACTORY_D,122.78,44.76,7.19,78.65
1729,2026-02-02 04:48,FACTORY_D,,,,
1730,2026-02-02 04:49,FACTORY_D,,,,
1731,2026-02-02 04:50,FACTORY_D,120.27,46.25,7.21,79.56
1732,2026-02-02 04:51,FACTORY_D,,,,
1733,2026-02-02 04:52,FACTORY_D,,,,
1734,2026-02-02 04:53,FACTORY_D,126.23,43.86,7.23,83.62
1735,2026-02-02 04:54,FACTORY_D,,,,
1736,2026-02-02 04:55,FACTORY_D,,,,
1737,2026-02-02 04:56,FACTORY_D,121.04,43.76,7.21,84.67
1738,2026-02-02 04:57,FACTORY_D,,,,
1739,2026-02-02 04:58,FACTORY_D,,,,
1740,2026-02-02 04:59,FACTORY_D,115.32,45.95,7.20,85.68
1741,2026-02-02 05:00,FACTORY_D,,,,
1742,2026-02-02 05:01,FACTORY_D,,,,
1743,2026-02-02 05:02,FACTORY_D,123.57,47.29,7.16,79.65
1744,2026-02-02 05:03,FACTORY_D,,,,
1745,2026-02-02 05:04,FACTORY_D,,,,
1746,2026-02-02 05:05,FACTORY_D,126.63,42.48,7.21,82.51
1747,2026-02-02 05:06,FACTORY_D,,,,
1748,2026-02-02 05:07,FACTORY_D,,,,
1749,2026-02-02 05:08,FACTORY_D,117.04,45.37,7.24,79.39
1750,2026-02-02 05:09,FACTORY_D,,,,
1751,2026-02-02 05:10,FACTORY_D,,,,
1752,2026-02-02 05:11,FACTORY_D,114.31,49.25,7.14,79.68
1753,2026-02-02 05:12,FACTORY_D,,,,
1754,2026-02-02 05:13,FACTORY_D,,,,
1755,2026-02-02 05:14,FACTORY_D,121.93,44.09,7.17,73.50
1756,2026-02-02 05:15,FACTORY_D,,,,
1757,2026-02-02 05:16,FACTORY_D,,,,
1758,2026-02-02 05:17,FACTORY_D,126.06,45.94,7.31,83.17
1759,2026-02-02 05:18,FACTORY_D,,,,
1760,2026-02-02 05:19,FACTORY_D,,,,
1761,2026-02-02 05:20,FACTORY_D,128.15,47.94,7.15,82.82
1762,2026-02-02 05:21,FACTORY_D,,,,
1763,2026-02-02 05:22,FACTORY_D,,,,
1764,2026-02-02 05:23,FACTORY_D,121.59,45.00,7.10,82.38
1765,2026-02-02 05:24,FACTORY_D,,,,
1766,2026-02-02 05:25,FACTORY_D,,,,
1767,2026-02-02 05:26,FACTORY_D,116.60,43.75,7.25,81.16
1768,2026-02-02 05:27,FACTORY_D,,,,
1769,2026-02-02 05:28,FACTORY_D,,,,
1770,2026-02-02 05:29,FACTORY_D,121.76,47.34,7.18,80.71
1771,2026-02-02 05:30,FACTORY_D,,,,
1772,2026-02-02 05:31,FACTORY_D,,,,
1773,2026-02-02 05:32,FACTORY_D,118.69,46.05,7.24,81.80
1774,2026-02-02 05:33,FACTORY_D,,,,
1775,2026-02-02 05:34,FACTORY_D,,,,
1776,2026-02-02 05:35,FACTORY_D,121.42,44.80,7.14,80.59
1777,2026-02-02 05:36,FACTORY_D,,,,
1778,2026-02-02 05:37,FACTORY_D,,,,
1779,2026-02-02 05:38,FACTORY_D,121.17,43.60,7.17,79.30
1780,2026-02-02 05:39,FACTORY_D,,,,
1781,2026-02-02 05:40,FACTORY_D,,,,
1782,2026-02-02 05:41,FACTORY_D,119.64,44.07,7.20,76.75
1783,2026-02-02 05:42,FACTORY_D,,,,
1784,2026-02-02 05:43,FACTORY_D,,,,
1785,2026-02-02 05:44,FACTORY_D,114.86,44.50,7.25,72.83
1786,2026-02-02 05:45,FACTORY_D,,,,
1787,2026-02-02 05:46,FACTORY_D,,,,
1788,2026-02-02 05:47,FACTORY_D,118.38,44.89,7.23,82.80
1789,2026-02-02 05:48,FACTORY_D,,,,
1790,2026-02-02 05:49,FACTORY_D,,,,
1791,2026-02-02 05:50,FACTORY_D,118.32,45.95,7.18,80.92
1792,2026-02-02 05:51,FACTORY_D,,,,
1793,2026-02-02 05:52,FACTORY_D,,,,
1794,2026-02-02 05:53,FACTORY_D,113.86,46.01,7.31,71.91
1795,2026-02-02 05:54,FACTORY_D,,,,
1796,2026-02-02 05:55,FACTORY_D,,,,
1797,2026-02-02 05:56,FACTORY_D,124.07,46.42,7.24,81.29
1798,2026-02-02 05:57,FACTORY_D,,,,
1799,2026-02-02 05:58,FACTORY_D,,,,
1800,2026-02-02 05:59,FACTORY_D,123.83,42.87,7.28,76.86
1801,2026-02-02 06:00,FACTORY_D,,,,
1802,2026-02-02 06:01,FACTORY_D,,,,
1803,2026-02-02 06:02,FACTORY_D,122.41,46.66,7.16,74.55
1804,2026-02-02 06:03,FACTORY_D,,,,
1805,2026-02-02 06:04,FACTORY_D,,,,
1806,2026-02-02 06:05,FACTORY_D,122.14,47.03,7.20,84.83
1807,2026-02-02 06:06,FACTORY_D,,,,
1808,2026-02-02 06:07,FACTORY_D,,,,
1809,2026-02-02 06:08,FACTORY_D,121.14,46.14,7.19,84.99
1810,2026-02-02 06:09,FACTORY_D,,,,
1811,2026-02-02 06:10,FACTORY_D,,,,
1812,2026-02-02 06:11,FACTORY_D,123.83,42.41,7.34,86.64
1813,2026-02-02 06:12,FACTORY_D,,,,
1814,2026-02-02 06:13,FACTORY_D,,,,
1815,2026-02-02 06:14,FACTORY_D,118.38,44.90,7.17,82.16
1816,2026-02-02 06:15,FACTORY_D,,,,
1817,2026-02-02 06:16,FACTORY_D,,,,
1818,2026-02-02 06:17,FACTORY_D,116.25,47.37,7.16,81.46
1819,2026-02-02 06:18,FACTORY_D,,,,
1820,2026-02-02 06:19,FACTORY_D,,,,
1821,2026-02-02 06:20,FACTORY_D,112.32,44.46,7.16,70.34
1822,2026-02-02 06:21,FACTORY_D,,,,
1823,2026-02-02 06:22,FACTORY_D,,,,
1824,2026-02-02 06:23,FACTORY_D,119.93,45.81,7.14,76.01
1825,2026-02-02 06:24,FACTORY_D,,,,
1826,2026-02-02 06:25,FACTORY_D,,,,
1827,2026-02-02 06:26,FACTORY_D,116.84,44.07,7.23,82.96
1828,2026-02-02 06:27,FACTORY_D,,,,
1829,2026-02-02 06:28,FACTORY_D,,,,
1830,2026-02-02 06:29,FACTORY_D,121.84,42.59,7.22,82.11
1831,2026-02-02 06:30,FACTORY_D,,,,
1832,2026-02-02 06:31,FACTORY_D,,,,
1833,2026-02-02 06:32,FACTORY_D,116.33,44.15,7.18,71.48
1834,2026-02-02 06:33,FACTORY_D,,,,
1835,2026-02-02 06:34,FACTORY_D,,,,
1836,2026-02-02 06:35,FACTORY_D,119.66,43.82,7.19,84.25
1837,2026-02-02 06:36,FACTORY_D,,,,
1838,2026-02-02 06:37,FACTORY_D,,,,
1839,2026-02-02 06:38,FACTORY_D,117.24,43.62,7.10,84.21
1840,2026-02-02 06:39,FACTORY_D,,,,
1841,2026-02-02 06:40,FACTORY_D,,,,
1842,2026-02-02 06:41,FACTORY_D,115.83,45.64,7.14,85.61
1843,2026-02-02 06:42,FACTORY_D,,,,
1844,2026-02-02 06:43,FACTORY_D,,,,
1845,2026-02-02 06:44,FACTORY_D,122.03,44.67,7.22,82.87
1846,2026-02-02 06:45,FACTORY_D,,,,
1847,2026-02-02 06:46,FACTORY_D,,,,
1848,2026-02-02 06:47,FACTORY_D,118.84,44.86,7.25,83.72
1849,2026-02-02 06:48,FACTORY_D,,,,
1850,2026-02-02 06:49,FACTORY_D,,,,
1851,2026-02-02 06:50,FACTORY_D,115.39,43.80,7.20,84.50
1852,2026-02-02 06:51,FACTORY_D,,,,
1853,2026-02-02 06:52,FACTORY_D,,,,
1854,2026-02-02 06:53,FACTORY_D,118.54,44.45,7.26,84.36
1855,2026-02-02 06:54,FACTORY_D,,,,
1856,2026-02-02 06:55,FACTORY_D,,,,
1857,2026-02-02 06:56,FACTORY_D,119.78,45.49,7.30,75.94
1858,2026-02-02 06:57,FACTORY_D,,,,
1859,2026-02-02 06:58,FACTORY_D,,,,
1860,2026-02-02 06:59,FACTORY_D,117.23,45.46,7.20,85.95
1861,2026-02-02 07:00,FACTORY_D,,,,
1862,2026-02-02 07:01,FACTORY_D,,,,
1863,2026-02-02 07:02,FACTORY_D,123.18,44.38,7.18,86.01
1864,2026-02-02 07:03,FACTORY_D,,,,
1865,2026-02-02 07:04,FACTORY_D,,,,
1866,2026-02-02 07:05,FACTORY_D,122.69,46.60,7.19,83.62
1867,2026-02-02 07:06,FACTORY_D,,,,
1868,2026-02-02 07:07,FACTORY_D,,,,
1869,2026-02-02 07:08,FACTORY_D,119.36,48.10,7.17,76.65
1870,2026-02-02 07:09,FACTORY_D,,,,
1871,2026-02-02 07:10,FACTORY_D,,,,
1872,2026-02-02 07:11,FACTORY_D,120.72,45.41,7.30,83.23
1873,2026-02-02 07:12,FACTORY_D,,,,
1874,2026-02-02 07:13,FACTORY_D,,,,
1875,2026-02-02 07:14,FACTORY_D,123.93,46.51,7.18,88.64
1876,2026-02-02 07:15,FACTORY_D,,,,
1877,2026-02-02 07:16,FACTORY_D,,,,
1878,2026-02-02 07:17,FACTORY_D,123.73,44.53,7.20,73.63
1879,2026-02-02 07:18,FACTORY_D,,,,
1880,2026-02-02 07:19,FACTORY_D,,,,
1881,2026-02-02 07:20,FACTORY_D,117.71,46.40,7.23,76.59
1882,2026-02-02 07:21,FACTORY_D,,,,
1883,2026-02-02 07:22,FACTORY_D,,,,
1884,2026-02-02 07:23,FACTORY_D,114.38,44.07,7.21,87.38
1885,2026-02-02 07:24,FACTORY_D,,,,
1886,2026-02-02 07:25,FACTORY_D,,,,
1887,2026-02-02 07:26,FACTORY_D,123.24,43.68,7.19,71.82
1888,2026-02-02 07:27,FACTORY_D,,,,
1889,2026-02-02 07:28,FACTORY_D,,,,
1890,2026-02-02 07:29,FACTORY_D,121.80,45.91,7.22,85.42
1891,2026-02-02 07:30,FACTORY_D,,,,
1892,2026-02-02 07:31,FACTORY_D,,,,
1893,2026-02-02 07:32,FACTORY_D,121.92,46.25,7.17,83.66
1894,2026-02-02 07:33,FACTORY_D,,,,
1895,2026-02-02 07:34,FACTORY_D,,,,
1896,2026-02-02 07:35,FACTORY_D,119.99,45.22,7.16,82.84
1897,2026-02-02 07:36,FACTORY_D,,,,
1898,2026-02-02 07:37,FACTORY_D,,,,
1899,2026-02-02 07:38,FACTORY_D,122.79,45.70,7.27,75.76
1900,2026-02-02 07:39,FACTORY_D,,,,
1901,2026-02-02 07:40,FACTORY_D,,,,
1902,2026-02-02 07:41,FACTORY_D,123.09,44.26,7.24,83.01
1903,2026-02-02 07:42,FACTORY_D,,,,
1904,2026-02-02 07:43,FACTORY_D,,,,
1905,2026-02-02 07:44,FACTORY_D,116.04,48.13,7.27,77.46
1906,2026-02-02 07:45,FACTORY_D,,,,
1907,2026-02-02 07:46,FACTORY_D,,,,
1908,2026-02-02 07:47,FACTORY_D,119.68,44.33,7.15,72.37
1909,2026-02-02 07:48,FACTORY_D,,,,
1910,2026-02-02 07:49,FACTORY_D,,,,
1911,2026-02-02 07:50,FACTORY_D,122.48,45.24,7.20,80.83
1912,2026-02-02 07:51,FACTORY_D,,,,
1913,2026-02-02 07:52,FACTORY_D,,,,
1914,2026-02-02 07:53,FACTORY_D,118.12,45.02,7.22,78.44
1915,2026-02-02 07:54,FACTORY_D,,,,
1916,2026-02-02 07:55,FACTORY_D,,,,
1917,2026-02-02 07:56,FACTORY_D,121.31,44.40,7.10,91.20
1918,2026-02-02 07:57,FACTORY_D,,,,
1919,2026-02-02 07:58,FACTORY_D,,,,
1920,2026-02-02 07:59,FACTORY_D,119.85,46.25,7.22,81.76
1921,2026-02-02 08:00,FACTORY_D,,,,
1922,2026-02-02 08:01,FACTORY_D,,,,
1923,2026-02-02 08:02,FACTORY_D,116.29,44.96,7.23,85.00
1924,2026-02-02 08:03,FACTORY_D,,,,
1925,2026-02-02 08:04,FACTORY_D,,,,
1926,2026-02-02 08:05,FACTORY_D,125.03,46.52,7.16,78.77
1927,2026-02-02 08:06,FACTORY_D,,,,
1928,2026-02-02 08:07,FACTORY_D,,,,
1929,2026-02-02 08:08,FACTORY_D,119.27,42.80,7.25,90.62
1930,2026-02-02 08:09,FACTORY_D,,,,
1931,2026-02-02 08:10,FACTORY_D,,,,
1932,2026-02-02 08:11,FACTORY_D,123.32,45.20,7.21,69.60
1933,2026-02-02 08:12,FACTORY_D,,,,
1934,2026-02-02 08:13,FACTORY_D,,,,
1935,2026-02-02 08:14,FACTORY_D,116.50,42.80,7.14,75.96
1936,2026-02-02 08:15,FACTORY_D,,,,
1937,2026-02-02 08:16,FACTORY_D,,,,
1938,2026-02-02 08:17,FACTORY_D,119.04,44.19,7.15,77.92
1939,2026-02-02 08:18,FACTORY_D,,,,
1940,2026-02-02 08:19,FACTORY_D,,,,
1941,2026-02-02 08:20,FACTORY_D,122.23,45.22,7.18,83.41
1942,2026-02-02 08:21,FACTORY_D,,,,
1943,2026-02-02 08:22,FACTORY_D,,,,
1944,2026-02-02 08:23,FACTORY_D,121.29,46.82,7.22,80.38
1945,2026-02-02 08:24,FACTORY_D,,,,
1946,2026-02-02 08:25,FACTORY_D,,,,
1947,2026-02-02 08:26,FACTORY_D,120.93,44.50,7.20,79.91
1948,2026-02-02 08:27,FACTORY_D,,,,
1949,2026-02-02 08:28,FACTORY_D,,,,
1950,2026-02-02 08:29,FACTORY_D,122.82,44.40,7.26,76.42
1951,2026-02-02 08:30,FACTORY_D,,,,
1952,2026-02-02 08:31,FACTORY_D,,,,
1953,2026-02-02 08:32,FACTORY_D,124.85,44.31,7.27,79.78
1954,2026-02-02 08:33,FACTORY_D,,,,
1955,2026-02-02 08:34,FACTORY_D,,,,
1956,2026-02-02 08:35,FACTORY_D,120.88,45.60,7.25,90.65
1957,2026-02-02 08:36,FACTORY_D,,,,
1958,2026-02-02 08:37,FACTORY_D,,,,
1959,2026-02-02 08:38,FACTORY_D,116.14,45.59,7.29,81.37
1960,2026-02-02 08:39,FACTORY_D,,,,
1961,2026-02-02 08:40,FACTORY_D,,,,
1962,2026-02-02 08:41,FACTORY_D,118.92,45.57,7.22,83.56
1963,2026-02-02 08:42,FACTORY_D,,,,
1964,2026-02-02 08:43,FACTORY_D,,,,
1965,2026-02-02 08:44,FACTORY_D,123.98,45.09,7.21,77.41
1966,2026-02-02 08:45,FACTORY_D,,,,
1967,2026-02-02 08:46,FACTORY_D,,,,
1968,2026-02-02 08:47,FACTORY_D,119.26,46.35,7.16,84.97
1969,2026-02-02 08:48,FACTORY_D,,,,
1970,2026-02-02 08:49,FACTORY_D,,,,
1971,2026-02-02 08:50,FACTORY_D,118.53,44.20,7.14,76.33
1972,2026-02-02 08:51,FACTORY_D,,,,
1973,2026-02-02 08:52,FACTORY_D,,,,
1974,2026-02-02 08:53,FACTORY_D,116.84,43.84,7.21,89.32
1975,2026-02-02 08:54,FACTORY_D,,,,
1976,2026-02-02 08:55,FACTORY_D,,,,
1977,2026-02-02 08:56,FACTORY_D,116.13,46.45,7.24,82.07
1978,2026-02-02 08:57,FACTORY_D,,,,
1979,2026-02-02 08:58,FACTORY_D,,,,
1980,2026-02-02 08:59,FACTORY_D,116.20,44.82,7.24,81.65
1981,2026-02-02 09:00,FACTORY_D,,,,
1982,2026-02-02 09:01,FACTORY_D,,,,
1983,2026-02-02 09:02,FACTORY_D,120.13,44.93,7.21,74.25
1984,2026-02-02 09:03,FACTORY_D,,,,
1985,2026-02-02 09:04,FACTORY_D,,,,
1986,2026-02-02 09:05,FACTORY_D,117.49,44.52,7.21,84.76
1987,2026-02-02 09:06,FACTORY_D,,,,
1988,2026-02-02 09:07,FACTORY_D,,,,
1989,2026-02-02 09:08,FACTORY_D,119.93,44.75,7.25,83.98
1990,2026-02-02 09:09,FACTORY_D,,,,
1991,2026-02-02 09:10,FACTORY_D,,,,
1992,2026-02-02 09:11,FACTORY_D,125.37,44.95,7.20,81.97
1993,2026-02-02 09:12,FACTORY_D,,,,
1994,2026-02-02 09:13,FACTORY_D,,,,
1995,2026-02-02 09:14,FACTORY_D,123.83,44.66,7.18,84.35
1996,2026-02-02 09:15,FACTORY_D,,,,
